weight logl omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
0.000000000000000000e+00 -2.614469667680905695e+04 2.456537302969195521e-02 7.678321416993404114e+01 3.232339290739737692e+00 1.044373524975845818e-01 9.851846869888907232e-01 5.990562637609763819e+00 9.986581798112954544e-01 9.903040206832317560e-01 9.855801371839914005e-01 9.960106218910764753e-01 9.676682811385156624e-01 2.816472840512647680e-01
0.000000000000000000e+00 -2.587422687375353416e+04 2.267495001351138920e-02 7.718260425645409839e+01 3.197579686283098965e+00 1.003465818472942528e-01 9.859198782574092323e-01 5.220484469519595550e+00 9.909973912340594993e-01 1.013562294499278815e+00 1.017534100844536882e+00 9.852200738205726394e-01 9.808194061856909673e-01 9.064616330648478382e-02
0.000000000000000000e+00 -2.586567323467816459e+04 2.259472235819286884e-02 7.711441776479611576e+01 3.009502440623051278e+00 1.334419330413615656e-01 1.004687683411479515e+00 1.122271192838239529e+01 1.004295088506191203e+00 1.010250707158221850e+00 9.576970528120627435e-01 9.919382590222498575e-01 9.867556938611605766e-01 7.964360289843454288e-02
0.000000000000000000e+00 -2.577788847662122134e+04 2.485370871247409574e-02 7.773306829831095399e+01 2.937530192096571291e+00 1.243198736755860984e-01 9.393470365573197700e-01 7.341136032546654810e+00 9.957844601727027234e-01 9.938721152737983733e-01 9.053213658792296226e-01 9.984033899565499803e-01 1.020589197629003797e+00 5.166744561168199468e-01
0.000000000000000000e+00 -2.560563707190669811e+04 2.254658127167160839e-02 7.506513723010161243e+01 2.951900628246774794e+00 1.323964195001665900e-01 9.268549203992800800e-01 7.587532764853508915e+00 1.001599290195721137e+00 9.919931843254883308e-01 9.994767104626760545e-01 1.006672864567305536e+00 1.022254632465344093e+00 3.717683706167704827e-01
0.000000000000000000e+00 -2.553726003128127923e+04 2.482582209242226862e-02 6.886149817541505058e+01 3.233479091573410180e+00 1.022460451399038045e-01 9.694770830945850237e-01 7.608977312976579199e+00 9.995244591368080966e-01 9.900435909610154628e-01 9.680710543552364378e-01 1.001991377724605892e+00 1.033816263758823517e+00 3.133075304023195118e-01
0.000000000000000000e+00 -2.547910225091662869e+04 2.235225688783250286e-02 7.280199082458580051e+01 2.972966745226264251e+00 1.335387342164649771e-01 9.423856805334493991e-01 8.650317069301728168e+00 1.003877358587095037e+00 9.871556845334665820e-01 9.423818099545547833e-01 9.884943147054160439e-01 9.800892818444575383e-01 5.524668044962739444e-01
0.000000000000000000e+00 -2.529235676699376927e+04 2.128132504180270737e-02 7.187119007751493882e+01 3.048260845861779256e+00 1.356358797535660299e-01 9.226490951577103194e-01 6.832708592478613063e+00 9.894537170801451786e-01 9.932920746046309812e-01 9.188644528178324666e-01 1.022233687341525199e+00 9.684697199187041194e-01 4.292880141303569430e-01
0.000000000000000000e+00 -2.519184994997768081e+04 2.424564763593355099e-02 7.651129162074064993e+01 3.195551076325823914e+00 1.049731661089486484e-01 1.022584874570135360e+00 5.718382687798966302e+00 1.002689286861372597e+00 9.967784157243294585e-01 9.813984110238281877e-01 9.783052299231590476e-01 9.786816184515244599e-01 5.678692751218910040e-01
0.000000000000000000e+00 -2.501294995065704279e+04 2.314996829711546758e-02 7.476392468824249704e+01 3.106654592592094755e+00 1.364832244543777995e-01 9.930170844203743963e-01 1.168109129909774069e+01 1.008479916422421185e+00 9.896169039203128737e-01 1.009323358740748633e+00 1.004646687431140828e+00 1.004628390618150124e+00 4.101825839727268885e-01
0.000000000000000000e+00 -2.500389349020067311e+04 2.312701349092647490e-02 7.758082472999514323e+01 2.944042400548676941e+00 1.258953741925647740e-01 9.676512865211781556e-01 5.679605002036447026e+00 9.932550202677846718e-01 9.973553783617521429e-01 9.911306657782338325e-01 9.933478558767010469e-01 9.683620370197824068e-01 4.467546366771090183e-01
0.000000000000000000e+00 -2.463090323501205057e+04 2.475540436367991773e-02 7.310395040577941472e+01 3.216207885737724759e+00 1.347612724714263577e-01 9.940386494328961042e-01 7.647462066690623672e+00 9.892383489358391735e-01 9.855302945358502820e-01 1.081024506709925559e+00 1.005247226916255565e+00 1.032160940758384271e+00 3.949662714094159810e-01
0.000000000000000000e+00 -2.461088550899002803e+04 2.066725950743113563e-02 7.021457807972113585e+01 3.225440842278854525e+00 1.282834417892039225e-01 9.916927225592648831e-01 6.498499359102356543e+00 9.918940627420598233e-01 9.986596696745952961e-01 1.063747890783473871e+00 1.017026465795012768e+00 9.698049062892905026e-01 2.056424075289617695e-02
0.000000000000000000e+00 -2.456739528881512888e+04 2.014894255829976707e-02 7.470170273427820007e+01 3.072890906824050639e+00 1.243228326085714236e-01 9.585438374127294159e-01 4.459170132655156493e+00 1.002007589914685415e+00 1.001934099871076844e+00 1.038220048565375198e+00 1.014401702436000363e+00 1.002867114853575936e+00 3.682231248569455828e-01
