logz logzerr logvol nlive logl logwt insert_order
-1.878548901239666156e+04 4.855758209903760303e+01 -3.325000000000002398e-01 4.000000000000000000e+02 -1.875694280906247513e+04 -1.876326802334916647e+04 1.294999999999999929e+00
-1.876326802334894455e+04 1.216512003562785793e+01 -3.350000000000002420e-01 4.000000000000000000e+02 -1.868212307678863726e+04 -1.868845079107532729e+04 1.649999999999999911e+00
-1.868845079107532729e+04 3.964111614194578692e+01 -3.375000000000002442e-01 4.000000000000000000e+02 -1.867417088953372149e+04 -1.868050110382041385e+04 1.955000000000000071e+00
-1.868050075111014667e+04 3.023126676477018293e+01 -3.400000000000002465e-01 4.000000000000000000e+02 -1.864453184976512784e+04 -1.865086456405181889e+04 1.655000000000000027e+00
-1.865086456405181889e+04 1.492707298461430376e+01 -3.425000000000002487e-01 4.000000000000000000e+02 -1.854652840495898636e+04 -1.855286361924567609e+04 7.500000000000000000e-01
-1.855286361924567609e+04 5.810449596339405787e+01 -3.450000000000002509e-01 4.000000000000000000e+02 -1.847396223063710931e+04 -1.848029994492380138e+04 1.070000000000000062e+00
-1.848029994492380138e+04 7.529053917232741355e+01 -3.475000000000002531e-01 4.000000000000000000e+02 -1.842801368545275182e+04 -1.843435389973944257e+04 1.330000000000000071e+00
-1.843435389973944257e+04 3.384339880898924235e+01 -3.500000000000002554e-01 4.000000000000000000e+02 -1.832078113034675698e+04 -1.832712384463345006e+04 1.400000000000000133e-01
-1.832712384463345006e+04 7.378246898265645370e+01 -3.525000000000002576e-01 4.000000000000000000e+02 -1.821627595058848601e+04 -1.822262116487517778e+04 1.010000000000000009e+00
-1.822262116487517778e+04 3.934137512023187355e+01 -3.550000000000002598e-01 4.000000000000000000e+02 -1.812319543195196820e+04 -1.812954314623865866e+04 1.250000000000000000e+00
-1.812954314623865866e+04 6.178281046765323481e+01 -3.575000000000002620e-01 4.000000000000000000e+02 -1.803002895975606953e+04 -1.803637917404276232e+04 3.400000000000000244e-01
-1.803637917404276232e+04 5.998649660955263130e+01 -3.600000000000002642e-01 4.000000000000000000e+02 -1.796704236079128896e+04 -1.797339507507798044e+04 9.949999999999999956e-01
